current_state,previous_state,estimate,year,current_region,previous_division
AK,MO,876,2013,West,West North Central
AK,MO,1706,2014,West,West North Central
AK,MO,905,2015,West,West North Central
AK,MO,281,2016,West,West North Central
AK,MO,143,2017,West,West North Central
AK,MO,938,2018,West,West North Central
AK,MO,890,2019,West,West North Central
CA,MO,6921,2010,West,West North Central
CA,MO,7677,2011,West,West North Central
CA,MO,6729,2012,West,West North Central
CA,MO,7146,2013,West,West North Central
CA,MO,7638,2014,West,West North Central
CA,MO,6465,2015,West,West North Central
CA,MO,7580,2016,West,West North Central
CA,MO,6841,2017,West,West North Central
CA,MO,7981,2018,West,West North Central
CA,MO,7638,2019,West,West North Central
HI,MO,170,2010,West,West North Central
HI,MO,308,2011,West,West North Central
HI,MO,944,2012,West,West North Central
HI,MO,1032,2013,West,West North Central
HI,MO,366,2014,West,West North Central
HI,MO,633,2015,West,West North Central
HI,MO,204,2016,West,West North Central
HI,MO,700,2017,West,West North Central
HI,MO,1129,2018,West,West North Central
HI,MO,729,2019,West,West North Central
OR,MO,1786,2010,West,West North Central
OR,MO,1172,2011,West,West North Central
OR,MO,403,2012,West,West North Central
OR,MO,558,2013,West,West North Central
OR,MO,767,2014,West,West North Central
OR,MO,1668,2015,West,West North Central
OR,MO,1194,2016,West,West North Central
OR,MO,1637,2017,West,West North Central
OR,MO,681,2018,West,West North Central
OR,MO,947,2019,West,West North Central
WA,MO,3727,2010,West,West North Central
WA,MO,3307,2011,West,West North Central
WA,MO,2802,2012,West,West North Central
WA,MO,3420,2013,West,West North Central
WA,MO,2992,2014,West,West North Central
WA,MO,2535,2015,West,West North Central
WA,MO,3327,2016,West,West North Central
WA,MO,2985,2017,West,West North Central
WA,MO,2837,2018,West,West North Central
WA,MO,1938,2019,West,West North Central
AZ,MO,4567,2010,West,West North Central
AZ,MO,3872,2011,West,West North Central
AZ,MO,2595,2012,West,West North Central
AZ,MO,2768,2013,West,West North Central
AZ,MO,6000,2014,West,West North Central
AZ,MO,4069,2015,West,West North Central
AZ,MO,3708,2016,West,West North Central
AZ,MO,5195,2017,West,West North Central
AZ,MO,4476,2018,West,West North Central
AZ,MO,2248,2019,West,West North Central
CO,MO,1978,2010,West,West North Central
CO,MO,4552,2011,West,West North Central
CO,MO,3771,2012,West,West North Central
CO,MO,6317,2013,West,West North Central
CO,MO,4900,2014,West,West North Central
CO,MO,6798,2015,West,West North Central
CO,MO,6246,2016,West,West North Central
CO,MO,3774,2017,West,West North Central
CO,MO,6803,2018,West,West North Central
CO,MO,4801,2019,West,West North Central
ID,MO,425,2010,West,West North Central
ID,MO,384,2011,West,West North Central
ID,MO,214,2012,West,West North Central
ID,MO,372,2013,West,West North Central
ID,MO,710,2014,West,West North Central
ID,MO,1864,2015,West,West North Central
ID,MO,390,2016,West,West North Central
ID,MO,1216,2017,West,West North Central
ID,MO,359,2018,West,West North Central
ID,MO,404,2019,West,West North Central
MT,MO,564,2010,West,West North Central
MT,MO,158,2011,West,West North Central
MT,MO,447,2012,West,West North Central
MT,MO,345,2013,West,West North Central
MT,MO,114,2014,West,West North Central
MT,MO,1452,2015,West,West North Central
MT,MO,158,2016,West,West North Central
MT,MO,90,2017,West,West North Central
MT,MO,187,2018,West,West North Central
MT,MO,487,2019,West,West North Central
NM,MO,138,2010,West,West North Central
NM,MO,1183,2011,West,West North Central
NM,MO,1216,2012,West,West North Central
NM,MO,1399,2013,West,West North Central
NM,MO,1680,2014,West,West North Central
NM,MO,343,2015,West,West North Central
NM,MO,1700,2016,West,West North Central
NM,MO,611,2017,West,West North Central
NM,MO,675,2018,West,West North Central
NM,MO,372,2019,West,West North Central
NV,MO,1747,2010,West,West North Central
NV,MO,335,2011,West,West North Central
NV,MO,694,2012,West,West North Central
NV,MO,696,2013,West,West North Central
NV,MO,1011,2014,West,West North Central
NV,MO,778,2015,West,West North Central
NV,MO,1151,2016,West,West North Central
NV,MO,2488,2017,West,West North Central
NV,MO,1130,2018,West,West North Central
NV,MO,995,2019,West,West North Central
UT,MO,1255,2010,West,West North Central
UT,MO,511,2011,West,West North Central
UT,MO,1553,2012,West,West North Central
UT,MO,1825,2013,West,West North Central
UT,MO,2174,2014,West,West North Central
UT,MO,1221,2015,West,West North Central
UT,MO,2103,2016,West,West North Central
UT,MO,2070,2017,West,West North Central
UT,MO,977,2018,West,West North Central
UT,MO,995,2019,West,West North Central
WY,MO,421,2010,West,West North Central
WY,MO,241,2011,West,West North Central
WY,MO,244,2012,West,West North Central
WY,MO,1274,2013,West,West North Central
WY,MO,244,2014,West,West North Central
WY,MO,184,2015,West,West North Central
WY,MO,16,2016,West,West North Central
WY,MO,286,2017,West,West North Central
WY,MO,914,2018,West,West North Central
WY,MO,582,2019,West,West North Central
AL,MO,1373,2010,South,West North Central
AL,MO,1086,2011,South,West North Central
AL,MO,1555,2012,South,West North Central
AL,MO,1501,2013,South,West North Central
AL,MO,2347,2014,South,West North Central
AL,MO,1174,2015,South,West North Central
AL,MO,2746,2016,South,West North Central
AL,MO,544,2017,South,West North Central
AL,MO,1851,2018,South,West North Central
AL,MO,864,2019,South,West North Central
KY,MO,3153,2010,South,West North Central
KY,MO,2793,2011,South,West North Central
KY,MO,2381,2012,South,West North Central
KY,MO,1921,2013,South,West North Central
KY,MO,2490,2014,South,West North Central
KY,MO,1731,2015,South,West North Central
KY,MO,2379,2016,South,West North Central
KY,MO,1643,2017,South,West North Central
KY,MO,2910,2018,South,West North Central
KY,MO,1498,2019,South,West North Central
MS,MO,959,2010,South,West North Central
MS,MO,1581,2011,South,West North Central
MS,MO,2634,2012,South,West North Central
MS,MO,839,2013,South,West North Central
MS,MO,1073,2014,South,West North Central
MS,MO,702,2015,South,West North Central
MS,MO,1034,2016,South,West North Central
MS,MO,2900,2017,South,West North Central
MS,MO,1991,2018,South,West North Central
MS,MO,528,2019,South,West North Central
TN,MO,4342,2010,South,West North Central
TN,MO,3795,2011,South,West North Central
TN,MO,2694,2012,South,West North Central
TN,MO,3539,2013,South,West North Central
TN,MO,5513,2014,South,West North Central
TN,MO,2620,2015,South,West North Central
TN,MO,3287,2016,South,West North Central
TN,MO,3819,2017,South,West North Central
TN,MO,5139,2018,South,West North Central
TN,MO,2492,2019,South,West North Central
AR,MO,7320,2010,South,West North Central
AR,MO,7314,2011,South,West North Central
AR,MO,9105,2012,South,West North Central
AR,MO,5273,2013,South,West North Central
AR,MO,9565,2014,South,West North Central
AR,MO,6367,2015,South,West North Central
AR,MO,6911,2016,South,West North Central
AR,MO,6759,2017,South,West North Central
AR,MO,9400,2018,South,West North Central
AR,MO,4368,2019,South,West North Central
LA,MO,2852,2010,South,West North Central
LA,MO,1375,2011,South,West North Central
LA,MO,1591,2012,South,West North Central
LA,MO,1560,2013,South,West North Central
LA,MO,2971,2014,South,West North Central
LA,MO,738,2015,South,West North Central
LA,MO,1005,2016,South,West North Central
LA,MO,975,2017,South,West North Central
LA,MO,679,2018,South,West North Central
LA,MO,920,2019,South,West North Central
OK,MO,4102,2010,South,West North Central
OK,MO,5781,2011,South,West North Central
OK,MO,5210,2012,South,West North Central
OK,MO,4330,2013,South,West North Central
OK,MO,6309,2014,South,West North Central
OK,MO,3709,2015,South,West North Central
OK,MO,5253,2016,South,West North Central
OK,MO,3209,2017,South,West North Central
OK,MO,5861,2018,South,West North Central
OK,MO,4166,2019,South,West North Central
TX,MO,12061,2010,South,West North Central
TX,MO,13473,2011,South,West North Central
TX,MO,12319,2012,South,West North Central
TX,MO,13310,2013,South,West North Central
TX,MO,11921,2014,South,West North Central
TX,MO,17273,2015,South,West North Central
TX,MO,13946,2016,South,West North Central
TX,MO,13881,2017,South,West North Central
TX,MO,21257,2018,South,West North Central
TX,MO,8085,2019,South,West North Central
DC,MO,272,2010,South,West North Central
DC,MO,112,2011,South,West North Central
DC,MO,337,2012,South,West North Central
DC,MO,278,2013,South,West North Central
DC,MO,195,2014,South,West North Central
DC,MO,141,2015,South,West North Central
DC,MO,566,2016,South,West North Central
DC,MO,466,2017,South,West North Central
DC,MO,201,2018,South,West North Central
DC,MO,976,2019,South,West North Central
DE,MO,539,2010,South,West North Central
DE,MO,713,2011,South,West North Central
DE,MO,80,2012,South,West North Central
DE,MO,477,2013,South,West North Central
DE,MO,477,2014,South,West North Central
DE,MO,82,2015,South,West North Central
DE,MO,230,2016,South,West North Central
DE,MO,153,2017,South,West North Central
DE,MO,0,2018,South,West North Central
DE,MO,37,2019,South,West North Central
FL,MO,7984,2010,South,West North Central
FL,MO,7114,2011,South,West North Central
FL,MO,10666,2012,South,West North Central
FL,MO,10754,2013,South,West North Central
FL,MO,8481,2014,South,West North Central
FL,MO,10480,2015,South,West North Central
FL,MO,11656,2016,South,West North Central
FL,MO,8820,2017,South,West North Central
FL,MO,9774,2018,South,West North Central
FL,MO,11326,2019,South,West North Central
GA,MO,3072,2010,South,West North Central
GA,MO,2514,2011,South,West North Central
GA,MO,3377,2012,South,West North Central
GA,MO,1944,2013,South,West North Central
GA,MO,2149,2014,South,West North Central
GA,MO,4897,2015,South,West North Central
GA,MO,3775,2016,South,West North Central
GA,MO,4008,2017,South,West North Central
GA,MO,2889,2018,South,West North Central
GA,MO,5863,2019,South,West North Central
MD,MO,1147,2010,South,West North Central
MD,MO,1469,2011,South,West North Central
MD,MO,256,2012,South,West North Central
MD,MO,762,2013,South,West North Central
MD,MO,1117,2014,South,West North Central
MD,MO,1905,2015,South,West North Central
MD,MO,515,2016,South,West North Central
MD,MO,253,2017,South,West North Central
MD,MO,1253,2018,South,West North Central
MD,MO,263,2019,South,West North Central
NC,MO,1932,2010,South,West North Central
NC,MO,2638,2011,South,West North Central
NC,MO,2623,2012,South,West North Central
NC,MO,1207,2013,South,West North Central
NC,MO,2572,2014,South,West North Central
NC,MO,3207,2015,South,West North Central
NC,MO,4563,2016,South,West North Central
NC,MO,4394,2017,South,West North Central
NC,MO,2993,2018,South,West North Central
NC,MO,2982,2019,South,West North Central
SC,MO,1371,2010,South,West North Central
SC,MO,1522,2011,South,West North Central
SC,MO,1884,2012,South,West North Central
SC,MO,1795,2013,South,West North Central
SC,MO,1495,2014,South,West North Central
SC,MO,2086,2015,South,West North Central
SC,MO,1168,2016,South,West North Central
SC,MO,3347,2017,South,West North Central
SC,MO,2960,2018,South,West North Central
SC,MO,656,2019,South,West North Central
VA,MO,4262,2010,South,West North Central
VA,MO,2277,2011,South,West North Central
VA,MO,1914,2012,South,West North Central
VA,MO,2811,2013,South,West North Central
VA,MO,2856,2014,South,West North Central
VA,MO,3048,2015,South,West North Central
VA,MO,2786,2016,South,West North Central
VA,MO,2657,2017,South,West North Central
VA,MO,4988,2018,South,West North Central
VA,MO,3137,2019,South,West North Central
WV,MO,160,2010,South,West North Central
WV,MO,309,2011,South,West North Central
WV,MO,59,2012,South,West North Central
WV,MO,153,2013,South,West North Central
WV,MO,390,2014,South,West North Central
WV,MO,367,2015,South,West North Central
WV,MO,123,2016,South,West North Central
WV,MO,0,2017,South,West North Central
WV,MO,71,2018,South,West North Central
WV,MO,361,2019,South,West North Central
CT,MO,42,2010,Northeast,West North Central
CT,MO,365,2011,Northeast,West North Central
CT,MO,358,2012,Northeast,West North Central
CT,MO,339,2013,Northeast,West North Central
CT,MO,844,2014,Northeast,West North Central
CT,MO,638,2015,Northeast,West North Central
CT,MO,248,2016,Northeast,West North Central
CT,MO,1601,2017,Northeast,West North Central
CT,MO,69,2018,Northeast,West North Central
CT,MO,212,2019,Northeast,West North Central
MA,MO,1957,2010,Northeast,West North Central
MA,MO,1261,2011,Northeast,West North Central
MA,MO,453,2012,Northeast,West North Central
MA,MO,498,2013,Northeast,West North Central
MA,MO,1058,2014,Northeast,West North Central
MA,MO,1568,2015,Northeast,West North Central
MA,MO,1259,2016,Northeast,West North Central
MA,MO,2519,2017,Northeast,West North Central
MA,MO,1227,2018,Northeast,West North Central
MA,MO,662,2019,Northeast,West North Central
ME,MO,201,2010,Northeast,West North Central
ME,MO,325,2011,Northeast,West North Central
ME,MO,69,2012,Northeast,West North Central
ME,MO,185,2013,Northeast,West North Central
ME,MO,383,2014,Northeast,West North Central
ME,MO,0,2015,Northeast,West North Central
ME,MO,1163,2016,Northeast,West North Central
ME,MO,659,2017,Northeast,West North Central
ME,MO,349,2018,Northeast,West North Central
ME,MO,67,2019,Northeast,West North Central
NH,MO,295,2010,Northeast,West North Central
NH,MO,153,2011,Northeast,West North Central
NH,MO,289,2012,Northeast,West North Central
NH,MO,8,2013,Northeast,West North Central
NH,MO,0,2014,Northeast,West North Central
NH,MO,248,2015,Northeast,West North Central
NH,MO,364,2016,Northeast,West North Central
NH,MO,205,2017,Northeast,West North Central
NH,MO,359,2018,Northeast,West North Central
NH,MO,0,2019,Northeast,West North Central
RI,MO,47,2010,Northeast,West North Central
RI,MO,109,2011,Northeast,West North Central
RI,MO,210,2012,Northeast,West North Central
RI,MO,23,2013,Northeast,West North Central
RI,MO,60,2014,Northeast,West North Central
RI,MO,355,2015,Northeast,West North Central
RI,MO,87,2016,Northeast,West North Central
RI,MO,154,2017,Northeast,West North Central
RI,MO,287,2018,Northeast,West North Central
RI,MO,135,2019,Northeast,West North Central
VT,MO,51,2010,Northeast,West North Central
VT,MO,69,2011,Northeast,West North Central
VT,MO,23,2012,Northeast,West North Central
VT,MO,176,2013,Northeast,West North Central
VT,MO,67,2014,Northeast,West North Central
VT,MO,0,2015,Northeast,West North Central
VT,MO,45,2016,Northeast,West North Central
VT,MO,0,2017,Northeast,West North Central
VT,MO,126,2018,Northeast,West North Central
VT,MO,113,2019,Northeast,West North Central
NJ,MO,727,2010,Northeast,West North Central
NJ,MO,583,2011,Northeast,West North Central
NJ,MO,384,2012,Northeast,West North Central
NJ,MO,1068,2013,Northeast,West North Central
NJ,MO,179,2014,Northeast,West North Central
NJ,MO,607,2015,Northeast,West North Central
NJ,MO,1410,2016,Northeast,West North Central
NJ,MO,761,2017,Northeast,West North Central
NJ,MO,336,2018,Northeast,West North Central
NJ,MO,296,2019,Northeast,West North Central
NY,MO,1870,2010,Northeast,West North Central
NY,MO,1417,2011,Northeast,West North Central
NY,MO,3310,2012,Northeast,West North Central
NY,MO,2058,2013,Northeast,West North Central
NY,MO,2344,2014,Northeast,West North Central
NY,MO,2441,2015,Northeast,West North Central
NY,MO,2918,2016,Northeast,West North Central
NY,MO,4014,2017,Northeast,West North Central
NY,MO,2335,2018,Northeast,West North Central
NY,MO,1054,2019,Northeast,West North Central
PA,MO,1725,2010,Northeast,West North Central
PA,MO,1761,2011,Northeast,West North Central
PA,MO,1171,2012,Northeast,West North Central
PA,MO,2151,2013,Northeast,West North Central
PA,MO,1993,2014,Northeast,West North Central
PA,MO,972,2015,Northeast,West North Central
PA,MO,1363,2016,Northeast,West North Central
PA,MO,936,2017,Northeast,West North Central
PA,MO,979,2018,Northeast,West North Central
PA,MO,1760,2019,Northeast,West North Central
IA,MO,6031,2010,Midwest,West North Central
IA,MO,3649,2011,Midwest,West North Central
IA,MO,4168,2012,Midwest,West North Central
IA,MO,3625,2013,Midwest,West North Central
IA,MO,3247,2014,Midwest,West North Central
IA,MO,4932,2015,Midwest,West North Central
